ac_no,ac_name,candidate_name,gender,age,category,party,general,postal,total,pct_votes,total_electors,party_group,rank
132,Dindigul,JAYASUNDAR.R,MALE,49,GENERAL,NTK,14703,157,14860,5.37,276820,NTK,3
132,Dindigul,RAJENDRAN.R,MALE,69,GENERAL,MNM,8950,113,9063,3.27,276820,MNM,4
132,Dindigul,RAMUTHEVAR.P,MALE,64,GENERAL,AMMKMNKZ,2379,48,2427,0.88,276820,AMMKMNKZ,5
132,Dindigul,NOTA,,,,NOTA,1772,35,1807,0.65,276820,NOTA,6
132,Dindigul,BALASUBRAMANI.K,MALE,45,GENERAL,IND,561,9,570,0.21,276820,IND,7
132,Dindigul,ARASUR MANOHARAN.S,MALE,65,GENERAL,BSP,492,9,501,0.18,276820,BSP,8
132,Dindigul,BASKARAN CHELLAPPA.J,MALE,56,GENERAL,IND,344,1,345,0.12,276820,IND,9
132,Dindigul,AKKAMMAL.S,FEMALE,54,SC,MIDP,301,4,305,0.11,276820,MIDP,10
132,Dindigul,MURUGESAN.A,MALE,50,SC,PT,245,9,254,0.09,276820,PT,11
132,Dindigul,ALAGU PANDIAN.R,MALE,54,GENERAL,AMMK,232,0,232,0.08,276820,AMMK,12
132,Dindigul,RAHAMATHULLA.M,MALE,36,GENERAL,IND,209,1,210,0.08,276820,IND,13
132,Dindigul,ANBUROSE.D,MALE,48,GENERAL,IND,190,1,191,0.07,276820,IND,14
132,Dindigul,NAGARAJ.N,MALE,38,GENERAL,IND,179,1,180,0.07,276820,IND,15
132,Dindigul,DHANASEKARAN.C,MALE,31,GENERAL,IND,165,1,166,0.06,276820,IND,16
132,Dindigul,HARI PRAKASH.M,MALE,25,SC,IND,118,1,119,0.04,276820,IND,17
132,Dindigul,VIJAYAPANDI.P,MALE,37,GENERAL,IND,109,5,114,0.04,276820,IND,18
132,Dindigul,BALAJI.R,MALE,31,GENERAL,IND,104,0,104,0.04,276820,IND,19
132,Dindigul,KARTHIKEYAN.V,MALE,50,GENERAL,APTADMK,92,0,92,0.03,276820,APTADMK,20
132,Dindigul,SENTHIL ALAGAPPAN.A,MALE,38,GENERAL,IND,81,1,82,0.03,276820,IND,21
132,Dindigul,SIVAGANAM.A,MALE,43,SC,AMPK,51,2,53,0.02,276820,AMPK,22
133,Vedasandur,GANDHIRAJAN S,MALE,70,GENERAL,DMK,105157,1324,106481,40.40,263561,DMK+,1
133,Vedasandur,PARAMASIVAM V P B,MALE,40,GENERAL,ADMK,88330,598,88928,33.74,263561,ADMK+,2
133,Vedasandur,POTHUMANI R,FEMALE,53,GENERAL,NTK,8441,54,8495,3.22,263561,NTK,3
133,Vedasandur,RAMASAMY P,MALE,43,GENERAL,AMMKMNKZ,2030,11,2041,0.77,263561,AMMKMNKZ,4
133,Vedasandur,PALANICHAMY B,MALE,59,GENERAL,IND,1292,1,1293,0.49,263561,IND,5
133,Vedasandur,VETRIVEL S,MALE,31,GENERAL,MNM,1202,13,1215,0.46,263561,MNM,6
133,Vedasandur,PRASATH R,MALE,29,SC,IND,886,1,887,0.34,263561,IND,7
133,Vedasandur,NOTA,,,,NOTA,798,5,803,0.30,263561,NOTA,8
133,Vedasandur,MUTHUSAMY V,MALE,45,GENERAL,IND,739,1,740,0.28,263561,IND,9
133,Vedasandur,KARTHIKEYAN A,MALE,43,SC,MIDP,669,0,669,0.25,263561,MIDP,10
133,Vedasandur,MURUGAN P,MALE,48,SC,IND,489,0,489,0.19,263561,IND,11
133,Vedasandur,SUKUMAR V,MALE,43,SC,IND,233,0,233,0.09,263561,IND,12
133,Vedasandur,NANDAKUMAR P,MALE,31,SC,IND,124,0,124,0.05,263561,IND,13
133,Vedasandur,MURUGESAN K,MALE,49,SC,GPI,123,0,123,0.05,263561,GPI,14
133,Vedasandur,MANEESHANKAR M G,MALE,46,GENERAL,RSPS,105,3,108,0.04,263561,RSPS,15
133,Vedasandur,KALIMUTHU V,MALE,30,GENERAL,SMKNK,101,0,101,0.04,263561,SMKNK,16
133,Vedasandur,DHARMALINGAM Dr MARUR N,MALE,76,GENERAL,IND,78,3,81,0.03,263561,IND,17
133,Vedasandur,MOORTHY S,MALE,45,GENERAL,IND,77,0,77,0.03,263561,IND,18
133,Vedasandur,SARAVANA KUMAR K R,MALE,33,GENERAL,IND,71,1,72,0.03,263561,IND,19
133,Vedasandur,SELVARAJ V,MALE,50,GENERAL,IND,71,0,71,0.03,263561,IND,20
133,Vedasandur,RAMASAMY K,MALE,65,GENERAL,IND,48,1,49,0.02,263561,IND,21
134,Aravakurichi,ELANGO. R,MALE,50,GENERAL,DMK,92215,1154,93369,43.64,213969,DMK+,1
134,Aravakurichi,ANNAMALAI. K,MALE,36,GENERAL,BJP,67915,638,68553,32.04,213969,ADMK+,2
134,Aravakurichi,ANITHA PARVEEN. M,FEMALE,38,GENERAL,NTK,7156,32,7188,3.36,213969,NTK,3
134,Aravakurichi,THANGAVEL. P. S. N,MALE,53,GENERAL,AMMKMNKZ,1593,6,1599,0.75,213969,AMMKMNKZ,4
134,Aravakurichi,MOHAMMED HANEEF SHAHIL. K. S,MALE,32,GENERAL,MNM,1375,7,1382,0.65,213969,MNM,5
134,Aravakurichi,SARAVANAN. P,MALE,38,GENERAL,IND,1236,0,1236,0.58,213969,IND,6
134,Aravakurichi,NOTA,,,,NOTA,866,3,869,0.41,213969,NOTA,7
134,Aravakurichi,RAJKUMAR. R,MALE,39,GENERAL,TNLK,375,2,377,0.18,213969,TNLK,8
134,Aravakurichi,SATHEESHKUMAR. T,MALE,36,SC,IND,336,0,336,0.16,213969,IND,9
134,Aravakurichi,SUNDARARAJ. R,MALE,41,SC,BSP,328,0,328,0.15,213969,BSP,10
134,Aravakurichi,MANOJPANDIYAN. J. M,MALE,30,SC,IND,291,0,291,0.14,213969,IND,11
134,Aravakurichi,CHITHAMBARAM. A,MALE,42,GENERAL,IND,241,0,241,0.11,213969,IND,12
134,Aravakurichi,MURUGESAN. M. S,MALE,51,SC,IND,174,0,174,0.08,213969,IND,13
134,Aravakurichi,MATHIYALAGAN. P,MALE,29,SC,IND,160,0,160,0.07,213969,IND,14
134,Aravakurichi,SILAMBARASAN. P,MALE,32,SC,IND,129,0,129,0.06,213969,IND,15
134,Aravakurichi,MAHESHMANI. T,MALE,34,GENERAL,IND,104,0,104,0.05,213969,IND,16
134,Aravakurichi,SAKUNTHALA. N,FEMALE,42,GENERAL,IND,79,0,79,0.04,213969,IND,17
134,Aravakurichi,KARTHIKEYAN. R,MALE,28,SC,IND,63,0,63,0.03,213969,IND,18
134,Aravakurichi,ARIVALAGAN. T,MALE,29,GENERAL,IND,53,0,53,0.02,213969,IND,19
134,Aravakurichi,VAIRASEEMAN. G,MALE,35,SC,IND,46,0,46,0.02,213969,IND,20
134,Aravakurichi,KARTHIK. D,MALE,29,GENERAL,IND,45,0,45,0.02,213969,IND,21
134,Aravakurichi,RAJENDIRAN. M,MALE,33,GENERAL,IND,45,0,45,0.02,213969,IND,22
134,Aravakurichi,KIRUBANANTH. S,MALE,32,GENERAL,IND,41,0,41,0.02,213969,IND,23
134,Aravakurichi,PERIYASAMY. M. R,MALE,53,GENERAL,IND,40,0,40,0.02,213969,IND,24
134,Aravakurichi,ARUMUGAM. R,MALE,49,SC,IND,29,0,29,0.01,213969,IND,25
134,Aravakurichi,SIVAKUMAR. A,MALE,41,SC,IND,27,0,27,0.01,213969,IND,26
134,Aravakurichi,BOOPATHY. S,MALE,28,SC,IND,27,0,27,0.01,213969,IND,27
134,Aravakurichi,PITCHAIMUTHU. T,MALE,45,GENERAL,IND,25,0,25,0.01,213969,IND,28
134,Aravakurichi,BASKARAN. N,MALE,27,GENERAL,IND,23,1,24,0.01,213969,IND,29
134,Aravakurichi,SURESHBABU. S,MALE,38,GENERAL,IND,24,0,24,0.01,213969,IND,30
134,Aravakurichi,RAGUNATH. P,MALE,26,GENERAL,IND,23,0,23,0.01,213969,IND,31
134,Aravakurichi,MOHANRAJ. C,MALE,37,GENERAL,SMKNK,21,1,22,0.01,213969,SMKNK,32
134,Aravakurichi,RANJITH. I,MALE,41,GENERAL,IND,21,0,21,0.01,213969,IND,35
134,Aravakurichi,PRABAKARAN. T,MALE,33,GENERAL,IND,20,1,21,0.01,213969,IND,34
134,Aravakurichi,THANEGASALAM. R. V,MALE,61,GENERAL,IND,20,1,21,0.01,213969,IND,33
134,Aravakurichi,SELVAKUMAR. R,MALE,40,GENERAL,IND,19,0,19,0.01,213969,IND,38
134,Aravakurichi,SURESH. M,MALE,45,GENERAL,IND,19,0,19,0.01,213969,IND,37
134,Aravakurichi,RAMAGURU. R,MALE,39,GENERAL,IND,18,1,19,0.01,213969,IND,36
134,Aravakurichi,PRABHU. G,MALE,38,SC,IND,16,0,16,0.01,213969,IND,40
134,Aravakurichi,PRAKASH. P,MALE,41,SC,IND,16,0,16,0.01,213969,IND,39
134,Aravakurichi,VIVEKANANTHAN. V,MALE,29,SC,IND,13,0,13,0.01,213969,IND,41
135,Karur,SENTHILBALAJI V,MALE,45,GENERAL,DMK,100356,1401,101757,41.47,245356,DMK+,1
135,Karur,VIJAYABHASKAR. M.R,MALE,55,GENERAL,ADMK,88440,869,89309,36.40,245356,ADMK+,2
135,Karur,KARUPPAIYA.R,MALE,55,GENERAL,NTK,7286,30,7316,2.98,245356,NTK,3
135,Karur,MOHANRAJ.S,MALE,43,GENERAL,MNM,4138,16,4154,1.69,245356,MNM,4
135,Karur,NOTA,,,,NOTA,954,7,961,0.39,245356,NOTA,5
135,Karur,THANGARAJ.N,MALE,47,GENERAL,DMDK,946,7,953,0.39,245356,DMDK,6
135,Karur,RAVI.P,MALE,55,GENERAL,IND,366,3,369,0.15,245356,IND,7
135,Karur,ANBAZHAGAN,MALE,31,GENERAL,IND,334,0,334,0.14,245356,IND,8
135,Karur,AADHIKRISHNAN.P,MALE,45,SC,BSP,210,0,210,0.09,245356,BSP,9
135,Karur,KANNAN.T,MALE,31,SC,IND,165,0,165,0.07,245356,IND,10
135,Karur,RAJESHKANNAN.S,MALE,42,GENERAL,IND,138,0,138,0.06,245356,IND,11
135,Karur,KATHIRAVAN.P,MALE,27,SC,IND,114,0,114,0.05,245356,IND,12
135,Karur,DHANALAKSHMI.M,FEMALE,37,SC,GPI,105,0,105,0.04,245356,GPI,13
135,Karur,JAYAKUMAR.G,MALE,28,SC,IND,100,2,102,0.04,245356,IND,14
135,Karur,SHANMUGAM.N,MALE,50,GENERAL,SMKNK,99,0,99,0.04,245356,SMKNK,15
135,Karur,SURYA,MALE,29,GENERAL,IND,96,0,96,0.04,245356,IND,16
135,Karur,MURUGESAN.A,MALE,49,GENERAL,IND,83,1,84,0.03,245356,IND,17
135,Karur,AMARSRI.M,MALE,42,SC,IND,56,0,56,0.02,245356,IND,19
135,Karur,BALAMANIKANDAN.K,MALE,44,GENERAL,IND,56,0,56,0.02,245356,IND,18
135,Karur,KALAI RAJ.K,MALE,31,SC,IND,51,0,51,0.02,245356,IND,20
135,Karur,SIVAKUMAR.V,MALE,40,GENERAL,IND,46,0,46,0.02,245356,IND,21
135,Karur,KRISHNAKUMAR.S,MALE,26,GENERAL,IND,42,0,42,0.02,245356,IND,23
135,Karur,MOHAN.M.L.M,MALE,67,SC,IND,42,0,42,0.02,245356,IND,22
135,Karur,JOSEPH.M.A,MALE,72,GENERAL,DMSK,39,0,39,0.02,245356,DMSK,24
135,Karur,SIVASAMY.P,MALE,38,GENERAL,IND,37,0,37,0.02,245356,IND,25
135,Karur,MURUGANANTHAM.T,MALE,28,GENERAL,IND,30,0,30,0.01,245356,IND,26
135,Karur,SHIVAKUMAR.K,MALE,48,GENERAL,IND,29,0,29,0.01,245356,IND,29
135,Karur,KARUNAMOORTHY.S,MALE,31,SC,IND,29,0,29,0.01,245356,IND,27
135,Karur,ABILAZAN.N,MALE,32,SC,IND,29,0,29,0.01,245356,IND,28
135,Karur,AMARNATH.K,MALE,35,GENERAL,IND,28,0,28,0.01,245356,IND,30
135,Karur,VENKATESH PRABU.K,MALE,31,GENERAL,IND,26,0,26,0.01,245356,IND,31
135,Karur,VIGNESHWARAN.P,MALE,28,GENERAL,IND,25,0,25,0.01,245356,IND,32
135,Karur,JOTHI SUTHARSAN,MALE,32,GENERAL,IND,22,0,22,0.01,245356,IND,33
135,Karur,PRAKASH.N,MALE,42,GENERAL,IND,20,0,20,0.01,245356,IND,34
135,Karur,SUDHAKAR.L,MALE,40,GENERAL,IND,19,0,19,0.01,245356,IND,36
135,Karur,GOPALAKRISHNAN.A,MALE,35,GENERAL,IND,19,0,19,0.01,245356,IND,35
135,Karur,SIVAKUMAR.N,MALE,55,GENERAL,IND,18,0,18,0.01,245356,IND,37
135,Karur,PALANIVEL.P,MALE,40,SC,IND,17,0,17,0.01,245356,IND,38
135,Karur,BANUMATHY,FEMALE,40,GENERAL,IND,16,0,16,0.01,245356,IND,39
135,Karur,KAMARAJ.P,MALE,30,GENERAL,IND,15,0,15,0.01,245356,IND,40
135,Karur,DEEPANANDH.N,MALE,39,GENERAL,IND,14,0,14,0.01,245356,IND,45
135,Karur,MUTHU. K.R,MALE,32,GENERAL,IND,14,0,14,0.01,245356,IND,44
135,Karur,VENKADESH.K,MALE,36,GENERAL,IND,14,0,14,0.01,245356,IND,41
135,Karur,VIJAYABHASKAR.R.V,MALE,56,GENERAL,IND,14,0,14,0.01,245356,IND,43
135,Karur,MOUNAGURUBALUSAMY.K,MALE,32,GENERAL,IND,14,0,14,0.01,245356,IND,42
135,Karur,VIJAYAN.K,MALE,35,GENERAL,IND,13,0,13,0.01,245356,IND,47
135,Karur,THIRUGNANAM.M,MALE,26,SC,IND,13,0,13,0.01,245356,IND,48
135,Karur,TAMILARASAN.K,MALE,44,SC,IND,13,0,13,0.01,245356,IND,50
135,Karur,SENTHILKUMAR.A,MALE,34,SC,IND,13,0,13,0.01,245356,IND,49
135,Karur,NOOR MOHAMMED THOUFFIC.A,MALE,26,GENERAL,IND,13,0,13,0.01,245356,IND,46
135,Karur,SAMIVEL.A,MALE,36,SC,IND,12,0,12,0.00,245356,IND,51
135,Karur,PRAKASH.A,MALE,29,GENERAL,IND,11,0,11,0.00,245356,IND,53
135,Karur,MAHENDRAN,MALE,44,GENERAL,IND,11,0,11,0.00,245356,IND,54
135,Karur,DANIYA,FEMALE,40,GENERAL,IND,11,0,11,0.00,245356,IND,52
135,Karur,MURALI.M,MALE,33,SC,IND,10,0,10,0.00,245356,IND,55
135,Karur,SARAVANAN.R,MALE,46,SC,IND,10,0,10,0.00,245356,IND,57
135,Karur,MANOJ.P,MALE,26,GENERAL,IND,10,0,10,0.00,245356,IND,58
135,Karur,SATHISH.P,MALE,33,GENERAL,IND,10,0,10,0.00,245356,IND,56
135,Karur,SAMIAPPAN.K,MALE,43,GENERAL,IND,10,0,10,0.00,245356,IND,59
135,Karur,SAMPATH.S,MALE,44,GENERAL,IND,9,0,9,0.00,245356,IND,61
135,Karur,VINOTHKUMAR,MALE,39,SC,IND,9,0,9,0.00,245356,IND,60
135,Karur,SUBASH MALAYALAM.T,MALE,25,GENERAL,IND,8,0,8,0.00,245356,IND,62
135,Karur,MUTHUKUMAR.G,MALE,48,GENERAL,IND,8,0,8,0.00,245356,IND,63
135,Karur,SELVAKUMAR.M,MALE,41,GENERAL,IND,7,0,7,0.00,245356,IND,66
135,Karur,SUDHAKAR.S,MALE,40,GENERAL,IND,7,0,7,0.00,245356,IND,64
135,Karur,THAMILALAGAN,MALE,35,SC,IND,7,0,7,0.00,245356,IND,65
135,Karur,DHANABAL,MALE,37,SC,IND,7,0,7,0.00,245356,IND,67
135,Karur,BOOPATHI.P,MALE,28,GENERAL,IND,6,0,6,0.00,245356,IND,68
135,Karur,VEERAKUMAR.T,MALE,29,GENERAL,IND,5,0,5,0.00,245356,IND,71
135,Karur,DURAISAMY.J,MALE,37,GENERAL,IND,5,0,5,0.00,245356,IND,70
135,Karur,PRAKASH.V,MALE,39,SC,IND,5,0,5,0.00,245356,IND,69
135,Karur,SANTHANAKUMAR.M,MALE,37,GENERAL,IND,3,1,4,0.00,245356,IND,73
135,Karur,PRASANTH.S,MALE,29,SC,IND,4,0,4,0.00,245356,IND,72
135,Karur,PUSHPARAJ.P,MALE,38,GENERAL,IND,3,0,3,0.00,245356,IND,74
135,Karur,MANIVANNAN.S,MALE,48,GENERAL,IND,3,0,3,0.00,245356,IND,75
135,Karur,SENTHILKUMAR.A.M,MALE,46,GENERAL,IND,2,0,2,0.00,245356,IND,77
135,Karur,SAKTHIKUMAR,MALE,35,GENERAL,IND,2,0,2,0.00,245356,IND,76
135,Karur,MANIKANDAN.K,MALE,38,GENERAL,IND,2,0,2,0.00,245356,IND,78
136,Krishnarayapuram,SIVAGAMA SUNDARI.K,FEMALE,50,SC,DMK,95321,1219,96540,45.31,213056,DMK+,1
136,Krishnarayapuram,MUTHUKUMAR,MALE,41,SC,ADMK,64507,408,64915,30.47,213056,ADMK+,2
136,Krishnarayapuram,ILAKIYA.R,FEMALE,30,SC,NTK,9654,52,9706,4.56,213056,NTK,3
136,Krishnarayapuram,KATHIRVEL.M,MALE,44,SC,DMDK,1940,6,1946,0.91,213056,DMDK,4
136,Krishnarayapuram,SARAVANAN.V,MALE,45,SC,MNM,1837,11,1848,0.87,213056,MNM,5
136,Krishnarayapuram,NOTA,,,,NOTA,1172,5,1177,0.55,213056,NOTA,6
136,Krishnarayapuram,SIVAKUMAR. O,MALE,52,SC,IND,910,1,911,0.43,213056,IND,7
136,Krishnarayapuram,SELVAKUMAR.S,MALE,46,SC,IND,710,0,710,0.33,213056,IND,8
136,Krishnarayapuram,MURUGESAN.R,MALE,45,SC,BSP,538,2,540,0.25,213056,BSP,9
136,Krishnarayapuram,SATHYARAJ,MALE,35,SC,IND,433,0,433,0.20,213056,IND,10
136,Krishnarayapuram,CHINNASAMY.V,MALE,57,SC,IND,377,0,377,0.18,213056,IND,11
136,Krishnarayapuram,TAMIL SELVAN.M,MALE,45,SC,IND,242,0,242,0.11,213056,IND,12
136,Krishnarayapuram,SENTHILKUMAR.M,MALE,30,SC,IND,214,0,214,0.10,213056,IND,13
136,Krishnarayapuram,ASHOKAN.P,MALE,52,SC,PT,194,1,195,0.09,213056,PT,14
136,Krishnarayapuram,SAKTHIVEL.K,MALE,38,SC,IND,151,0,151,0.07,213056,IND,15
136,Krishnarayapuram,CHANDRA.P,FEMALE,41,SC,MIDP,128,0,128,0.06,213056,MIDP,16
136,Krishnarayapuram,RAJAGURU. M,MALE,37,SC,SMKNK,121,1,122,0.06,213056,SMKNK,17
136,Krishnarayapuram,KRISHNAMOORTHI.M,MALE,36,SC,IND,119,0,119,0.06,213056,IND,18
136,Krishnarayapuram,RAJAGOPAL.K,MALE,33,SC,IND,113,0,113,0.05,213056,IND,19
136,Krishnarayapuram,RAMESH.N.P,MALE,46,SC,IND,107,1,108,0.05,213056,IND,20
136,Krishnarayapuram,NARAYANAN.KR,MALE,52,SC,CPI(ML)(L),100,1,101,0.05,213056,CPI(ML)(L),21
136,Krishnarayapuram,GOPI KRISHNAN.P,MALE,33,SC,IND,97,0,97,0.05,213056,IND,22
136,Krishnarayapuram,MURUGANANTHAM.T,MALE,37,SC,IND,69,0,69,0.03,213056,IND,23
136,Krishnarayapuram,NAGARAJAN. C,MALE,40,SC,IND,68,0,68,0.03,213056,IND,24
136,Krishnarayapuram,MAHAMUNI.A,MALE,37,SC,IND,27,0,27,0.01,213056,IND,25
136,Krishnarayapuram,MAHESWARAN.A,MALE,35,SC,IND,24,0,24,0.01,213056,IND,26
136,Krishnarayapuram,MUHILAN.T,MALE,40,SC,IND,21,0,21,0.01,213056,IND,27
137,Kulithalai,R.Manickam,MALE,61,GENERAL,DMK,99285,1544,100829,44.36,227279,DMK+,1
137,Kulithalai,N.R.Chandrasekar,MALE,63,GENERAL,ADMK,76579,710,77289,34.01,227279,ADMK+,2
137,Kulithalai,Seeni.Prakasu,MALE,47,GENERAL,NTK,11426,85,11511,5.06,227279,NTK,3
137,Kulithalai,NOTA,,,,NOTA,1187,4,1191,0.52,227279,NOTA,4
137,Kulithalai,R.Saravanan,MALE,54,GENERAL,IND,834,4,838,0.37,227279,IND,5
137,Kulithalai,V.Nirosha,FEMALE,32,GENERAL,AMMKMNKZ,754,7,761,0.33,227279,AMMKMNKZ,6
137,Kulithalai,R.Chandrasekar,MALE,36,GENERAL,IND,674,20,694,0.31,227279,IND,7
137,Kulithalai,S.Manikandan,MALE,37,GENERAL,IJK,670,4,674,0.30,227279,IJK,8
137,Kulithalai,V.Vellaiyan,MALE,60,SC,IND,612,0,612,0.27,227279,IND,9
137,Kulithalai,P.Anbalagan,MALE,37,SC,BSP,585,5,590,0.26,227279,BSP,10
137,Kulithalai,K.Suresh,MALE,31,SC,IND,490,4,494,0.22,227279,IND,11
137,Kulithalai,M.Sankar,MALE,32,GENERAL,SMKNK,455,5,460,0.20,227279,SMKNK,12
137,Kulithalai,B.Selvaraj,MALE,61,GENERAL,IND,399,0,399,0.18,227279,IND,13
137,Kulithalai,V.Alex Mouris,MALE,30,GENERAL,IND,244,1,245,0.11,227279,IND,14
137,Kulithalai,M.Saravanan,MALE,44,SC,IND,213,8,221,0.10,227279,IND,15
137,Kulithalai,A.Subethar,MALE,38,GENERAL,TPSTP,213,2,215,0.09,227279,TPSTP,16
137,Kulithalai,S.Barani,MALE,27,GENERAL,IND,184,0,184,0.08,227279,IND,17
137,Kulithalai,S.Kandasamy,MALE,63,SC,IND,138,0,138,0.06,227279,IND,18
137,Kulithalai,R.Kalyana Sundaram,MALE,54,GENERAL,IND,109,2,111,0.05,227279,IND,19
138,Manapparai,ABDUL SAMAD P,MALE,52,GENERAL,DMK,96204,1873,98077,33.85,289713,DMK+,1
138,Manapparai,CHANDRASEKAR.R,MALE,54,GENERAL,ADMK,85133,701,85834,29.63,289713,ADMK+,2
138,Manapparai,KANIMOZHI.P,FEMALE,31,GENERAL,NTK,19358,92,19450,6.71,289713,NTK,3
138,Manapparai,KRISHNAGOPAL P,MALE,51,GENERAL,DMDK,10666,53,10719,3.70,289713,DMDK,4
138,Manapparai,CHANDRASEKAR V,MALE,42,GENERAL,IND,1255,4,1259,0.43,289713,IND,5
138,Manapparai,NOTA,,,,NOTA,1002,7,1009,0.35,289713,NOTA,6
138,Manapparai,UMARANI K,FEMALE,37,GENERAL,IJK,908,6,914,0.32,289713,IJK,7
138,Manapparai,CHINNAN P,MALE,46,GENERAL,IND,649,1,650,0.22,289713,IND,8
138,Manapparai,SUBRAMANIAN P,MALE,53,SC,IND,628,0,628,0.22,289713,IND,9
138,Manapparai,ELAYARAJA C,MALE,43,SC,IND,544,3,547,0.19,289713,IND,10
138,Manapparai,NIRMAL KUMAR M,MALE,41,GENERAL,IND,543,1,544,0.19,289713,IND,11
138,Manapparai,SATHYA PRIYA A,FEMALE,34,GENERAL,IND,301,6,307,0.11,289713,IND,12
138,Manapparai,ARPUTHASAMY V,MALE,40,GENERAL,IND,286,1,287,0.10,289713,IND,13
138,Manapparai,CHITHAIYAN T,MALE,37,SC,IND,261,9,270,0.09,289713,IND,14
138,Manapparai,SAKTHIVEL.M,MALE,36,SC,CPI(ML)(L),186,5,191,0.07,289713,CPI(ML)(L),15
138,Manapparai,DAVID P,MALE,38,GENERAL,IND,179,1,180,0.06,289713,IND,16
138,Manapparai,KARTHICK KRISHNA P,MALE,26,GENERAL,IND,173,0,173,0.06,289713,IND,17
138,Manapparai,RASU P,MALE,53,GENERAL,IND,169,0,169,0.06,289713,IND,18
138,Manapparai,PANDIAN V,MALE,52,GENERAL,ETMK,128,1,129,0.04,289713,ETMK,19
138,Manapparai,ILANGOVAN S,MALE,50,GENERAL,IND,122,1,123,0.04,289713,IND,20
138,Manapparai,PRASANNA KUMAR P,MALE,38,GENERAL,IND,113,0,113,0.04,289713,IND,21
138,Manapparai,JEYAPANDIAN D,MALE,31,GENERAL,IND,93,0,93,0.03,289713,IND,22
138,Manapparai,VARADAN.M,MALE,67,ST,LJP,81,1,82,0.03,289713,LJP,23
139,Srirangam,Palaniyandi.M,MALE,53,GENERAL,DMK,112009,1895,113904,36.54,311716,DMK+,1
139,Srirangam,KuPa Krishnan,MALE,70,GENERAL,ADMK,93131,858,93989,30.15,311716,ADMK+,2
139,Srirangam,K.Selvarathi,FEMALE,38,GENERAL,NTK,17793,118,17911,5.75,311716,NTK,3
139,Srirangam,Y.Jacob,MALE,48,GENERAL,IND,4031,51,4082,1.31,311716,IND,4
139,Srirangam,Sarubala.R.Thondaiman,FEMALE,62,GENERAL,AMMKMNKZ,3448,39,3487,1.12,311716,AMMKMNKZ,5
139,Srirangam,NOTA,,,,NOTA,2391,26,2417,0.78,311716,NOTA,6
139,Srirangam,S.Francis Mery,FEMALE,42,GENERAL,IJK,1062,5,1067,0.34,311716,IJK,7
139,Srirangam,G.Selvakumar,MALE,36,SC,BSP,805,6,811,0.26,311716,BSP,8
139,Srirangam,Annalakshmi,FEMALE,38,GENERAL,DMSK,606,2,608,0.20,311716,DMSK,9
139,Srirangam,V.Sethumadhavan,MALE,39,GENERAL,IND,594,0,594,0.19,311716,IND,10
139,Srirangam,P.Ravichandran,MALE,48,GENERAL,IND,422,1,423,0.14,311716,IND,11
139,Srirangam,S.Suresh,MALE,26,SC,IND,386,2,388,0.12,311716,IND,12
139,Srirangam,Daniel Jude Martin,MALE,41,GENERAL,MKLMNTRAPR,207,3,210,0.07,311716,MKLMNTRAPR,13
139,Srirangam,R.Uma,FEMALE,37,GENERAL,IND,157,6,163,0.05,311716,IND,14
139,Srirangam,M.Amsavalli,FEMALE,51,SC,IND,95,2,97,0.03,311716,IND,15
139,Srirangam,P.Balasubramanian,MALE,35,SC,SMKNK,88,1,89,0.03,311716,SMKNK,16
140,Tiruchirappalli (West),"Nehru, K.N.",MALE,68,GENERAL,DMK,116018,2115,118133,43.88,269194,DMK+,1
140,Tiruchirappalli (West),"Padmanathan, V.",MALE,56,GENERAL,ADMK,32632,392,33024,12.27,269194,ADMK+,2
140,Tiruchirappalli (West),"Vinodh, V.",MALE,35,GENERAL,NTK,15637,88,15725,5.84,269194,NTK,3
140,Tiruchirappalli (West),"Abubacker Siddiq, M.",MALE,37,GENERAL,MNM,10466,80,10546,3.92,269194,MNM,4
140,Tiruchirappalli (West),"Abdullah Hassan Faizy, R.",MALE,31,GENERAL,SDPI,2525,20,2545,0.95,269194,SDPI,5
140,Tiruchirappalli (West),NOTA,,,,NOTA,2079,38,2117,0.79,269194,NOTA,6
140,Tiruchirappalli (West),"Sudha, R.",FEMALE,35,GENERAL,IND,216,6,222,0.08,269194,IND,7
140,Tiruchirappalli (West),"Vasudevan, A.",MALE,57,GENERAL,IND,211,0,211,0.08,269194,IND,8
140,Tiruchirappalli (West),"Kalpana, T.",FEMALE,48,GENERAL,IND,193,3,196,0.07,269194,IND,9
140,Tiruchirappalli (West),"Shajahan, R.",MALE,54,GENERAL,IND,181,0,181,0.07,269194,IND,10
140,Tiruchirappalli (West),"Dheepan, M.",MALE,30,GENERAL,IND,65,1,66,0.02,269194,IND,11
140,Tiruchirappalli (West),"Selvaraj, D.",MALE,57,GENERAL,IND,48,0,48,0.02,269194,IND,12
140,Tiruchirappalli (West),"Sahabudheen, A.J.",MALE,44,GENERAL,IND,41,2,43,0.02,269194,IND,13
140,Tiruchirappalli (West),"Sundar Rajulu, G.",MALE,52,GENERAL,IND,40,2,42,0.02,269194,IND,14
141,Tiruchirappalli (East),"INIGO IRUDAYARAJ,S.",MALE,48,GENERAL,DMK,92645,1657,94302,36.97,255051,DMK+,1
141,Tiruchirappalli (East),"VELLAMANDI NATARAJAN,N.",MALE,71,GENERAL,ADMK,40109,396,40505,15.88,255051,ADMK+,2
