ac_no,ac_name,candidate_name,gender,age,category,party,general,postal,total,pct_votes,total_electors,party_group,rank
12,PERAMBUR,Sathish.b,MALE,45,GENERAL,IND,19,0,19,0.01,226345,IND,41
12,PERAMBUR,B. Sathish Kumar,MALE,43,SC,IND,19,0,19,0.01,226345,IND,42
12,PERAMBUR,P. Gunasekar,MALE,56,GENERAL,IND,18,0,18,0.01,226345,IND,43
12,PERAMBUR,S. Ramesh,MALE,40,GENERAL,IND,17,0,17,0.01,226345,IND,44
12,PERAMBUR,E. Udhaya Kumar,MALE,56,GENERAL,IND,15,1,16,0.01,226345,IND,45
12,PERAMBUR,P. Esakki Muthu,MALE,69,GENERAL,IND,14,0,14,0.01,226345,IND,46
12,PERAMBUR,S. Vishnu Varthan,MALE,29,GENERAL,IND,13,0,13,0.01,226345,IND,47
12,PERAMBUR,M. Tamilselvam,MALE,51,GENERAL,IND,12,0,12,0.01,226345,IND,48
13,KOLATHUR,V. S. Babu,MALE,75,GENERAL,TVK,82614,383,82997,39.18,211833,TVK+,1
13,KOLATHUR,M. K. Stalin,MALE,72,GENERAL,DMK,73220,982,74202,35.03,211833,DMK+,2
13,KOLATHUR,P. Santhana Krishnan,MALE,51,GENERAL,ADMK,18215,215,18430,8.7,211833,ADMK+,3
13,KOLATHUR,Soundara Pandian Luder Seth,MALE,53,GENERAL,NTK,5012,34,5046,2.38,211833,NTK,4
13,KOLATHUR,Nota,,,,NOTA,882,10,892,0.42,211833,NOTA,5
13,KOLATHUR,S.y. Syed Yusuf,MALE,32,GENERAL,RPPRINAT,476,8,484,0.23,211833,RPPRINAT,6
13,KOLATHUR,Subashini,FEMALE,37,SC,BSP,226,10,236,0.11,211833,BSP,7
13,KOLATHUR,Aathithya,MALE,48,GENERAL,SAP,180,1,181,0.09,211833,SAP,8
13,KOLATHUR,R. Raj Guru,MALE,45,SC,IND,152,1,153,0.07,211833,IND,9
13,KOLATHUR,R. Senthil Kumar,MALE,45,GENERAL,IND,123,2,125,0.06,211833,IND,10
13,KOLATHUR,Selvi Steffi. V. M,FEMALE,26,GENERAL,IND,120,2,122,0.06,211833,IND,11
13,KOLATHUR,Oormila,FEMALE,42,GENERAL,tavk,104,1,105,0.05,211833,tavk,12
13,KOLATHUR,J. Suriya Muthu,MALE,51,GENERAL,IND,83,1,84,0.04,211833,IND,13
13,KOLATHUR,Nanda Kumar,MALE,34,GENERAL,IND,79,0,79,0.04,211833,IND,14
13,KOLATHUR,A. L. Naresh Kumar,MALE,33,GENERAL,IND,74,0,74,0.03,211833,IND,15
13,KOLATHUR,M. Rajeshkumar,MALE,36,SC,IND,72,1,73,0.03,211833,IND,16
13,KOLATHUR,R. Mahesh,MALE,35,GENERAL,IND,64,0,64,0.03,211833,IND,17
13,KOLATHUR,P. Milany,MALE,45,GENERAL,IND,56,0,56,0.03,211833,IND,19
13,KOLATHUR,M. Poornima,FEMALE,44,SC,IND,55,1,56,0.03,211833,IND,18
13,KOLATHUR,Arul Doss. A.,MALE,44,GENERAL,IND,53,2,55,0.03,211833,IND,20
13,KOLATHUR,Vigirdhan,MALE,53,SC,IND,53,0,53,0.03,211833,IND,21
13,KOLATHUR,V. Naresh Babu,MALE,34,SC,IND,52,0,52,0.02,211833,IND,22
13,KOLATHUR,K. Panneer Selvam,MALE,40,SC,IND,50,0,50,0.02,211833,IND,23
13,KOLATHUR,E. Raamadasan,MALE,73,SC,MANAK,49,0,49,0.02,211833,MANAK,24
13,KOLATHUR,Kaja Maideen,MALE,34,GENERAL,IND,43,0,43,0.02,211833,IND,25
13,KOLATHUR,S. Sharan,MALE,27,GENERAL,IND,34,1,35,0.02,211833,IND,26
13,KOLATHUR,R. Ravikumar,MALE,34,SC,IND,33,1,34,0.02,211833,IND,27
13,KOLATHUR,M. Suresh,MALE,39,GENERAL,IND,33,0,33,0.02,211833,IND,28
13,KOLATHUR,V. A. Sudhakar,MALE,46,SC,IND,31,0,31,0.01,211833,IND,29
13,KOLATHUR,Raja. G.,MALE,71,SC,IND,28,0,28,0.01,211833,IND,30
13,KOLATHUR,Sivagnanasam,MALE,71,GENERAL,DMSK,25,1,26,0.01,211833,DMSK,31
13,KOLATHUR,K. Elumalai,MALE,49,GENERAL,VTVTK,24,0,24,0.01,211833,VTVTK,32
13,KOLATHUR,A. Raji,MALE,59,GENERAL,IND,22,1,23,0.01,211833,IND,33
13,KOLATHUR,Farmer Jayaraman. S K J.,MALE,50,GENERAL,IND,22,0,22,0.01,211833,IND,34
13,KOLATHUR,R. Balaji,MALE,36,SC,IND,21,0,21,0.01,211833,IND,35
13,KOLATHUR,S. Balachandar,MALE,49,SC,IND,13,0,13,0.01,211833,IND,36
14,VILLIVAKKAM,Aadhav Arjuna,MALE,43,GENERAL,TVK,66149,296,66445,40.66,163416,TVK+,1
14,VILLIVAKKAM,Karthik Mohan,MALE,45,GENERAL,DMK,48730,413,49143,30.07,163416,DMK+,2
14,VILLIVAKKAM,Vijayakumar S.r,MALE,52,GENERAL,ADMK,19163,175,19338,11.83,163416,ADMK+,3
14,VILLIVAKKAM,Roshini S,THIRD,30,GENERAL,NTK,4287,23,4310,2.64,163416,NTK,4
14,VILLIVAKKAM,Nota,,,,NOTA,691,4,695,0.43,163416,NOTA,5
14,VILLIVAKKAM,Dhayanidhi D,MALE,30,GENERAL,IND,184,0,184,0.11,163416,IND,6
14,VILLIVAKKAM,Ajithkumar A,MALE,32,GENERAL,TK,146,1,147,0.09,163416,TK,7
14,VILLIVAKKAM,Abdul Shabeek A,MALE,42,GENERAL,tavk,147,0,147,0.09,163416,tavk,8
14,VILLIVAKKAM,Shanmuga D,MALE,30,GENERAL,IND,103,4,107,0.07,163416,IND,9
14,VILLIVAKKAM,Ashok Kumar C.a,MALE,55,SC,IND,99,0,99,0.06,163416,IND,10
14,VILLIVAKKAM,Murali R,MALE,36,GENERAL,IND,88,0,88,0.05,163416,IND,11
14,VILLIVAKKAM,Subramani K,MALE,65,SC,IND,77,0,77,0.05,163416,IND,12
14,VILLIVAKKAM,Karthick P,MALE,36,GENERAL,IND,69,2,71,0.04,163416,IND,13
14,VILLIVAKKAM,Devarajan G,MALE,52,GENERAL,IND,62,0,62,0.04,163416,IND,14
14,VILLIVAKKAM,Kannan M,MALE,41,GENERAL,IND,55,3,58,0.04,163416,IND,15
14,VILLIVAKKAM,Solomon J.r,MALE,50,GENERAL,IND,50,1,51,0.03,163416,IND,16
14,VILLIVAKKAM,Balamurali G,MALE,35,GENERAL,IND,50,0,50,0.03,163416,IND,17
14,VILLIVAKKAM,Karthick S,MALE,36,GENERAL,IND,42,6,48,0.03,163416,IND,18
14,VILLIVAKKAM,Jaya Zeba C,MALE,41,GENERAL,IND,48,0,48,0.03,163416,IND,19
14,VILLIVAKKAM,Vijayakumar G,MALE,40,GENERAL,IND,45,1,46,0.03,163416,IND,20
14,VILLIVAKKAM,Kandasamy S,MALE,60,GENERAL,IND,41,1,42,0.03,163416,IND,21
14,VILLIVAKKAM,Anbazhagan G,MALE,61,GENERAL,IND,33,0,33,0.02,163416,IND,22
14,VILLIVAKKAM,Yuvaraj S,MALE,37,GENERAL,IND,32,0,32,0.02,163416,IND,23
14,VILLIVAKKAM,Vijayakumar D,MALE,42,GENERAL,IND,30,0,30,0.02,163416,IND,24
14,VILLIVAKKAM,Charavanan M.p,MALE,65,GENERAL,IND,27,2,29,0.02,163416,IND,25
14,VILLIVAKKAM,Murali Vinodh M,MALE,42,SC,IND,27,1,28,0.02,163416,IND,26
14,VILLIVAKKAM,Manimaran P,MALE,60,GENERAL,IND,25,0,25,0.02,163416,IND,27
14,VILLIVAKKAM,Purushothaman P,MALE,45,GENERAL,IND,10,0,10,0.01,163416,IND,28
14,VILLIVAKKAM,Raji M,MALE,63,SC,IND,9,0,9,0.01,163416,IND,29
15,THIRU-VI-KA-NAGAR (SC),M. R. Pallavi,FEMALE,36,SC,TVK,68768,357,69125,38.05,181658,TVK+,1
15,THIRU-VI-KA-NAGAR (SC),K. S. Ravichandran,MALE,55,SC,DMK,46380,412,46792,25.76,181658,DMK+,2
15,THIRU-VI-KA-NAGAR (SC),Porkodi Armstrong,FEMALE,51,SC,ADMK,23080,224,23304,12.83,181658,ADMK+,3
15,THIRU-VI-KA-NAGAR (SC),Jagadesh Chander .m,MALE,39,SC,NTK,2637,21,2658,1.46,181658,NTK,4
15,THIRU-VI-KA-NAGAR (SC),Nota,,,,NOTA,523,4,527,0.29,181658,NOTA,5
15,THIRU-VI-KA-NAGAR (SC),S Jayakalpana,FEMALE,53,SC,RPPRINAT,342,8,350,0.19,181658,RPPRINAT,6
15,THIRU-VI-KA-NAGAR (SC),A. Selva Kumar,MALE,49,SC,TK,170,0,170,0.09,181658,TK,7
15,THIRU-VI-KA-NAGAR (SC),Prakash Arunachalam,MALE,40,SC,IND,133,1,134,0.07,181658,IND,8
15,THIRU-VI-KA-NAGAR (SC),Prasanth. D,MALE,33,SC,IND,134,0,134,0.07,181658,IND,9
15,THIRU-VI-KA-NAGAR (SC),M. Lokesh,MALE,34,SC,IND,127,0,127,0.07,181658,IND,10
15,THIRU-VI-KA-NAGAR (SC),C. Christy,MALE,43,SC,AIPTMMK,92,2,94,0.05,181658,AIPTMMK,11
15,THIRU-VI-KA-NAGAR (SC),M. Kolanji,MALE,54,SC,IND,77,0,77,0.04,181658,IND,12
15,THIRU-VI-KA-NAGAR (SC),Praveen Thiyagarajan,MALE,27,SC,IND,70,0,70,0.04,181658,IND,13
15,THIRU-VI-KA-NAGAR (SC),C. Jagan Mohan,MALE,45,SC,IND,50,1,51,0.03,181658,IND,14
15,THIRU-VI-KA-NAGAR (SC),S. Parthiban,MALE,46,SC,IND,44,1,45,0.02,181658,IND,15
15,THIRU-VI-KA-NAGAR (SC),D. Sathish Kumar,MALE,41,SC,IND,39,1,40,0.02,181658,IND,16
15,THIRU-VI-KA-NAGAR (SC),S. Rajendran,MALE,52,SC,IND,38,2,40,0.02,181658,IND,17
15,THIRU-VI-KA-NAGAR (SC),R. Murugan,MALE,50,SC,IND,32,0,32,0.02,181658,IND,18
15,THIRU-VI-KA-NAGAR (SC),R. Anandan,MALE,60,SC,IND,28,1,29,0.02,181658,IND,19
15,THIRU-VI-KA-NAGAR (SC),G. J. Dharaniraj,MALE,31,SC,IND,27,0,27,0.01,181658,IND,20
15,THIRU-VI-KA-NAGAR (SC),M. Kannadasan,MALE,38,SC,IND,20,3,23,0.01,181658,IND,21
15,THIRU-VI-KA-NAGAR (SC),Sathish,MALE,33,SC,IND,19,2,21,0.01,181658,IND,22
15,THIRU-VI-KA-NAGAR (SC),S. Senthamizhan,MALE,35,SC,IND,18,0,18,0.01,181658,IND,23
15,THIRU-VI-KA-NAGAR (SC),M. Mohan,MALE,41,SC,IND,15,0,15,0.01,181658,IND,24
16,EGMORE (SC),Rajmohan,MALE,39,SC,TVK,53520,381,53901,38.83,138796,TVK+,1
16,EGMORE (SC),Tamilan Prasanna,MALE,43,SC,DMK,42728,369,43097,31.05,138796,DMK+,2
16,EGMORE (SC),Abishek. R,MALE,36,SC,ADMK,17976,215,18191,13.11,138796,ADMK+,3
16,EGMORE (SC),Saranya Imran,FEMALE,35,SC,NTK,2497,25,2522,1.82,138796,NTK,4
16,EGMORE (SC),Nota,,,,NOTA,692,3,695,0.5,138796,NOTA,5
16,EGMORE (SC),Dr.n. Gunasekar,MALE,36,SC,RPPRINAT,204,5,209,0.15,138796,RPPRINAT,6
16,EGMORE (SC),G.r. Rajendran,MALE,31,SC,NMSP,169,4,173,0.12,138796,NMSP,7
16,EGMORE (SC),S. Vinoth Kumar,MALE,36,SC,IND,153,2,155,0.11,138796,IND,8
16,EGMORE (SC),Arun Rao. N.a,MALE,35,SC,NIDP,152,0,152,0.11,138796,NIDP,9
16,EGMORE (SC),D. Thirunavukkarasar,MALE,43,SC,tavk,109,2,111,0.08,138796,tavk,10
16,EGMORE (SC),T. Magizhanban,MALE,80,SC,AIPTMMK,97,2,99,0.07,138796,AIPTMMK,11
16,EGMORE (SC),Rajmohan,MALE,37,SC,IND,88,4,92,0.07,138796,IND,12
16,EGMORE (SC),Aravindan,MALE,39,SC,IND,65,0,65,0.05,138796,IND,13
16,EGMORE (SC),Venkatesh. K,MALE,37,SC,IND,60,0,60,0.04,138796,IND,14
16,EGMORE (SC),M. Nagarajan,MALE,65,SC,IND,54,0,54,0.04,138796,IND,15
16,EGMORE (SC),S. Pichamuthu,MALE,70,SC,IND,51,0,51,0.04,138796,IND,16
16,EGMORE (SC),Rajkumar,MALE,38,SC,IND,44,0,44,0.03,138796,IND,17
16,EGMORE (SC),R. Kumaravel,MALE,54,SC,IND,41,0,41,0.03,138796,IND,18
16,EGMORE (SC),Sridhar. M,MALE,40,SC,IND,26,0,26,0.02,138796,IND,19
17,ROYAPURAM,K.v. Vijay Damu,MALE,46,GENERAL,TVK,58710,381,59091,37.01,159672,TVK+,1
17,ROYAPURAM,Dr. A. Subair Khan,MALE,49,GENERAL,DMK,44514,328,44842,28.08,159672,DMK+,2
17,ROYAPURAM,D. Jayakumar,MALE,65,GENERAL,ADMK,18170,250,18420,11.54,159672,ADMK+,3
17,ROYAPURAM,A. Babu Mailan,MALE,54,GENERAL,NTK,2918,29,2947,1.85,159672,NTK,4
17,ROYAPURAM,Nota,,,,NOTA,451,8,459,0.29,159672,NOTA,5
17,ROYAPURAM,M. Jayarajkumar,MALE,29,GENERAL,BSP,219,3,222,0.14,159672,BSP,6
17,ROYAPURAM,M Dhinakaran,MALE,48,SC,IND,216,0,216,0.14,159672,IND,7
17,ROYAPURAM,R. Vinothkumar,MALE,38,GENERAL,NIDP,149,0,149,0.09,159672,NIDP,8
17,ROYAPURAM,R. Rajkumar,MALE,29,GENERAL,IND,99,0,99,0.06,159672,IND,9
17,ROYAPURAM,J. Selvakumar,MALE,50,GENERAL,IND,83,1,84,0.05,159672,IND,10
17,ROYAPURAM,M. Rajkumar,MALE,44,GENERAL,tavk,83,0,83,0.05,159672,tavk,11
17,ROYAPURAM,D. Jayakumar,MALE,42,SC,IND,75,1,76,0.05,159672,IND,12
17,ROYAPURAM,T. Kaviyarasu,MALE,46,SC,IND,64,0,64,0.04,159672,IND,13
17,ROYAPURAM,A. Sathik Kumar,MALE,36,GENERAL,DNA,61,2,63,0.04,159672,DNA,14
17,ROYAPURAM,V. Bhagath Singh,MALE,37,SC,IND,62,0,62,0.04,159672,IND,15
17,ROYAPURAM,T. Rajesh,MALE,42,GENERAL,IND,52,0,52,0.03,159672,IND,16
17,ROYAPURAM,P. Sumathi,FEMALE,53,SC,IND,47,2,49,0.03,159672,IND,17
17,ROYAPURAM,G. Karthikeyan,MALE,31,SC,IND,39,1,40,0.03,159672,IND,18
17,ROYAPURAM,Kerthivarunnan .r,MALE,45,GENERAL,IND,37,1,38,0.02,159672,IND,19
17,ROYAPURAM,A. Sasikumar,MALE,39,SC,IND,37,0,37,0.02,159672,IND,20
17,ROYAPURAM,A. Nizar Ahamed,MALE,57,GENERAL,IND,37,0,37,0.02,159672,IND,21
17,ROYAPURAM,K. Prasath,MALE,44,GENERAL,IND,36,0,36,0.02,159672,IND,22
17,ROYAPURAM,A. Jayakumar,MALE,43,GENERAL,IND,35,0,35,0.02,159672,IND,23
17,ROYAPURAM,I Jayaprakash,MALE,39,GENERAL,IND,34,0,34,0.02,159672,IND,24
17,ROYAPURAM,K.j. Sivakumar,MALE,47,GENERAL,IND,30,1,31,0.02,159672,IND,25
17,ROYAPURAM,M. Mahalakshmi,FEMALE,61,GENERAL,IND,29,1,30,0.02,159672,IND,26
17,ROYAPURAM,C. Sridhar,MALE,43,SC,IND,27,0,27,0.02,159672,IND,27
17,ROYAPURAM,M. Shanmugam,MALE,29,GENERAL,IND,18,2,20,0.01,159672,IND,28
17,ROYAPURAM,S. Raju,MALE,26,GENERAL,IND,13,0,13,0.01,159672,IND,29
18,HARBOUR,P K Sekarbabu,MALE,63,GENERAL,DMK,45073,181,45254,37.67,120142,DMK+,1
18,HARBOUR,Sinora P S Ashok,MALE,59,GENERAL,TVK,33426,78,33504,27.89,120142,TVK+,2
18,HARBOUR,R Manohar,MALE,59,GENERAL,ADMK,17191,65,17256,14.36,120142,ADMK+,3
18,HARBOUR,R Fouzan Shariff,MALE,27,GENERAL,NTK,1598,9,1607,1.34,120142,NTK,4
18,HARBOUR,Nota,,,,NOTA,600,0,600,0.5,120142,NOTA,5
18,HARBOUR,Sivalingam Ashok,MALE,46,SC,IND,289,2,291,0.24,120142,IND,6
18,HARBOUR,M Suresh,MALE,45,SC,BSP,231,1,232,0.19,120142,BSP,7
18,HARBOUR,Sankar A,MALE,36,SC,IND,197,0,197,0.16,120142,IND,8
18,HARBOUR,Babu Singh,MALE,55,GENERAL,IND,108,0,108,0.09,120142,IND,9
18,HARBOUR,Ashok Kumar,MALE,35,SC,IND,76,0,76,0.06,120142,IND,10
18,HARBOUR,G Visu,MALE,39,SC,IND,73,0,73,0.06,120142,IND,11
18,HARBOUR,S Ganesh,MALE,44,GENERAL,IND,63,2,65,0.05,120142,IND,12
18,HARBOUR,K E Manohar,MALE,45,GENERAL,IND,56,0,56,0.05,120142,IND,13
18,HARBOUR,T Vijayaraj,MALE,29,SC,IND,53,0,53,0.04,120142,IND,14
18,HARBOUR,P Vijayakumar,MALE,32,GENERAL,IND,46,0,46,0.04,120142,IND,15
18,HARBOUR,J M Niraimozhi,MALE,31,SC,IND,34,0,34,0.03,120142,IND,16
18,HARBOUR,A Nepolian,MALE,40,SC,IND,30,0,30,0.02,120142,IND,17
18,HARBOUR,J Shanmugapriyan,MALE,45,SC,IND,28,0,28,0.02,120142,IND,18
18,HARBOUR,V Jagadeesan,MALE,40,GENERAL,IND,26,0,26,0.02,120142,IND,19
18,HARBOUR,D Kabilan,MALE,33,SC,IND,21,1,22,0.02,120142,IND,20
18,HARBOUR,R Dinesh,MALE,40,SC,IND,20,0,20,0.02,120142,IND,21
18,HARBOUR,M Kalaiventhan,MALE,32,SC,IND,18,0,18,0.01,120142,IND,22
18,HARBOUR,S Veerabathran,MALE,32,GENERAL,IND,16,0,16,0.01,120142,IND,23
18,HARBOUR,I Vinod,MALE,40,GENERAL,IND,10,0,10,0.01,120142,IND,24
19,CHEPAUK-THIRUVALLIKENI,Udhayanidhi Stalin,MALE,48,GENERAL,DMK,62560,432,62992,37.94,166050,DMK+,1
19,CHEPAUK-THIRUVALLIKENI,Selvam. D,MALE,61,GENERAL,TVK,55636,216,55852,33.64,166050,TVK+,2
19,CHEPAUK-THIRUVALLIKENI,Aadirajaram,MALE,67,GENERAL,ADMK,16368,139,16507,9.94,166050,ADMK+,3
19,CHEPAUK-THIRUVALLIKENI,Aysha,FEMALE,37,GENERAL,NTK,2959,12,2971,1.79,166050,NTK,4
19,CHEPAUK-THIRUVALLIKENI,Nota,,,,NOTA,636,7,643,0.39,166050,NOTA,5
19,CHEPAUK-THIRUVALLIKENI,Mohammed Yasser,MALE,40,GENERAL,BSP,243,1,244,0.15,166050,BSP,6
19,CHEPAUK-THIRUVALLIKENI,Agni Aalvar,MALE,45,GENERAL,IND,242,1,243,0.15,166050,IND,7
19,CHEPAUK-THIRUVALLIKENI,Mirza Safder Ali,MALE,59,GENERAL,IND,185,0,185,0.11,166050,IND,8
19,CHEPAUK-THIRUVALLIKENI,Rajeshkumar. K,MALE,34,GENERAL,IND,154,0,154,0.09,166050,IND,9
19,CHEPAUK-THIRUVALLIKENI,Irfan Basha,MALE,31,GENERAL,tavk,144,1,145,0.09,166050,tavk,10
19,CHEPAUK-THIRUVALLIKENI,Rajasekar. S,MALE,41,GENERAL,IND,115,0,115,0.07,166050,IND,11
19,CHEPAUK-THIRUVALLIKENI,Syeed Layak Bhasha,MALE,29,GENERAL,IND,83,0,83,0.05,166050,IND,12
19,CHEPAUK-THIRUVALLIKENI,Ayisha,FEMALE,35,GENERAL,IND,70,2,72,0.04,166050,IND,13
19,CHEPAUK-THIRUVALLIKENI,Bharathkumar. G,MALE,36,GENERAL,IND,69,0,69,0.04,166050,IND,14
19,CHEPAUK-THIRUVALLIKENI,Mohamed Meera. A,MALE,56,GENERAL,IND,68,0,68,0.04,166050,IND,15
19,CHEPAUK-THIRUVALLIKENI,Selvam. K,MALE,50,GENERAL,IND,42,1,43,0.03,166050,IND,16
19,CHEPAUK-THIRUVALLIKENI,Saamy. S.k. Dr,MALE,48,GENERAL,IND,40,0,40,0.02,166050,IND,17
19,CHEPAUK-THIRUVALLIKENI,Mohamed Dharik. I,MALE,34,GENERAL,IND,38,0,38,0.02,166050,IND,18
19,CHEPAUK-THIRUVALLIKENI,Selvam. K,MALE,42,GENERAL,IND,37,0,37,0.02,166050,IND,19
19,CHEPAUK-THIRUVALLIKENI,Vijaya Kumar. B,MALE,43,GENERAL,IND,34,0,34,0.02,166050,IND,20
19,CHEPAUK-THIRUVALLIKENI,Selvam ( Alias ) Harinarayanan,MALE,33,GENERAL,IND,33,0,33,0.02,166050,IND,22
19,CHEPAUK-THIRUVALLIKENI,Kumar. M,MALE,41,GENERAL,IND,29,4,33,0.02,166050,IND,21
19,CHEPAUK-THIRUVALLIKENI,Athimulam,MALE,38,GENERAL,IND,30,0,30,0.02,166050,IND,24
19,CHEPAUK-THIRUVALLIKENI,Milany. P,MALE,45,GENERAL,IND,30,0,30,0.02,166050,IND,23
19,CHEPAUK-THIRUVALLIKENI,Seenivasan. L,MALE,56,GENERAL,IND,27,2,29,0.02,166050,IND,25
19,CHEPAUK-THIRUVALLIKENI,Selvam ( Alias ) Venkatesh,MALE,32,GENERAL,IND,26,0,26,0.02,166050,IND,26
19,CHEPAUK-THIRUVALLIKENI,Arumugam. C,MALE,44,GENERAL,IND,25,0,25,0.02,166050,IND,27
20,THOUSAND LIGHTS,Prabhakar.j.c.d,MALE,73,GENERAL,TVK,58545,420,58965,37.43,157551,TVK+,1
20,THOUSAND LIGHTS,Ezhilan Naganathan,MALE,46,GENERAL,DMK,43224,600,43824,27.82,157551,DMK+,2
20,THOUSAND LIGHTS,Valarmathi.b,FEMALE,68,GENERAL,ADMK,22971,349,23320,14.8,157551,ADMK+,3
20,THOUSAND LIGHTS,Kalanchiyam.mu,MALE,58,SC,NTK,3680,37,3717,2.36,157551,NTK,4
20,THOUSAND LIGHTS,Nota,,,,NOTA,800,15,815,0.52,157551,NOTA,5
20,THOUSAND LIGHTS,Valarmathi.e,FEMALE,62,GENERAL,IND,233,12,245,0.16,157551,IND,6
20,THOUSAND LIGHTS,Mohamed Ghouse.h,MALE,43,GENERAL,tavk,200,3,203,0.13,157551,tavk,7
20,THOUSAND LIGHTS,Sathya.a,MALE,29,GENERAL,IND,161,4,165,0.1,157551,IND,8
20,THOUSAND LIGHTS,Valarmathy.d,FEMALE,49,GENERAL,IND,100,2,102,0.06,157551,IND,9
20,THOUSAND LIGHTS,Vijay.d,MALE,43,GENERAL,IND,77,6,83,0.05,157551,IND,10
20,THOUSAND LIGHTS,Prabhakaran.b,MALE,38,GENERAL,IND,63,1,64,0.04,157551,IND,11
20,THOUSAND LIGHTS,Prabhakaran.v,MALE,30,GENERAL,IND,62,1,63,0.04,157551,IND,12
20,THOUSAND LIGHTS,Karthikeyan.s,MALE,33,GENERAL,IND,60,1,61,0.04,157551,IND,13
20,THOUSAND LIGHTS,Sundara Raju.a,MALE,71,SC,IND,48,0,48,0.03,157551,IND,14
20,THOUSAND LIGHTS,Shankar.v,MALE,56,GENERAL,IND,40,2,42,0.03,157551,IND,15
20,THOUSAND LIGHTS,Prabhakaran.t,MALE,55,GENERAL,IND,36,0,36,0.02,157551,IND,16
20,THOUSAND LIGHTS,Muniyan.e,MALE,49,GENERAL,IND,26,2,28,0.02,157551,IND,17
20,THOUSAND LIGHTS,Dhanasekaran.v,MALE,51,GENERAL,IND,21,2,23,0.01,157551,IND,18
20,THOUSAND LIGHTS,Pachaiyappan.e,MALE,58,GENERAL,IND,20,0,20,0.01,157551,IND,19
21,ANNA NAGAR,V.k.ramkumar,MALE,45,GENERAL,TVK,70986,389,71375,37.78,188908,TVK+,1
21,ANNA NAGAR,N.chitrarasu,MALE,47,GENERAL,DMK,49367,645,50012,26.47,188908,DMK+,2
21,ANNA NAGAR,S.gokula Indira,FEMALE,59,GENERAL,ADMK,33923,459,34382,18.2,188908,ADMK+,3
21,ANNA NAGAR,S.shankar,MALE,53,GENERAL,NTK,4796,43,4839,2.56,188908,NTK,4
21,ANNA NAGAR,Nota,,,,NOTA,945,18,963,0.51,188908,NOTA,5
21,ANNA NAGAR,S Vinesh Kumar,MALE,38,GENERAL,IND,286,3,289,0.15,188908,IND,6
21,ANNA NAGAR,S.dhayalan,MALE,50,SC,tmc,184,2,186,0.1,188908,tmc,7
21,ANNA NAGAR,E.v.s.rajakumar Naidu,MALE,57,GENERAL,TTNP,133,1,134,0.07,188908,TTNP,8
21,ANNA NAGAR,T S Habeeb Mohammad,MALE,36,GENERAL,IND,127,4,131,0.07,188908,IND,9
21,ANNA NAGAR,L Narendran,MALE,58,SC,IND,129,0,129,0.07,188908,IND,10
21,ANNA NAGAR,B.anand,MALE,42,GENERAL,TK,124,3,127,0.07,188908,TK,11
21,ANNA NAGAR,J Nagaraj,MALE,48,GENERAL,IND,126,0,126,0.07,188908,IND,12
21,ANNA NAGAR,Mohammed Bilal Fathick,MALE,34,GENERAL,IND,101,0,101,0.05,188908,IND,13
21,ANNA NAGAR,Janarthanan P,MALE,33,GENERAL,IND,71,0,71,0.04,188908,IND,14
21,ANNA NAGAR,Rajendiran Naidu,MALE,68,GENERAL,IND,70,0,70,0.04,188908,IND,15
21,ANNA NAGAR,G.siva Kumar,MALE,46,SC,IND,57,1,58,0.03,188908,IND,16
21,ANNA NAGAR,M Harishankar,MALE,50,GENERAL,IND,56,1,57,0.03,188908,IND,17
21,ANNA NAGAR,L Kasinathan,MALE,69,GENERAL,IND,50,0,50,0.03,188908,IND,19
21,ANNA NAGAR,S Sathish Kumar,MALE,36,SC,IND,50,0,50,0.03,188908,IND,18
21,ANNA NAGAR,G Omprakash,MALE,51,SC,IND,39,2,41,0.02,188908,IND,20
21,ANNA NAGAR,M Selvamuthukumar,MALE,54,GENERAL,IND,36,0,36,0.02,188908,IND,21
21,ANNA NAGAR,Ramamoorthy E,MALE,44,GENERAL,IND,33,2,35,0.02,188908,IND,22
21,ANNA NAGAR,S Ansar Ali,MALE,54,GENERAL,IND,24,3,27,0.01,188908,IND,24
21,ANNA NAGAR,M Manoharan,MALE,52,GENERAL,IND,26,1,27,0.01,188908,IND,23
21,ANNA NAGAR,N.p.rajha,MALE,53,GENERAL,NIDP,23,0,23,0.01,188908,NIDP,25
22,VIRUGAMPAKKAM,Sabarinathan.r,MALE,30,GENERAL,TVK,75801,291,76092,37.93,200627,TVK+,1
22,VIRUGAMPAKKAM,Prabhakara Raja.a.m.v,MALE,38,GENERAL,DMK,48482,524,49006,24.43,200627,DMK+,2
22,VIRUGAMPAKKAM,Virugai V.n.ravi,MALE,63,GENERAL,ADMK,38337,430,38767,19.32,200627,ADMK+,3
22,VIRUGAMPAKKAM,Santhosh,MALE,37,GENERAL,NTK,6027,29,6056,3.02,200627,NTK,4
22,VIRUGAMPAKKAM,Nota,,,,NOTA,1016,14,1030,0.51,200627,NOTA,5
22,VIRUGAMPAKKAM,Jagadish.s,MALE,28,SC,RPPRINAT,458,4,462,0.23,200627,RPPRINAT,6
22,VIRUGAMPAKKAM,Sureshbabu.t.m,MALE,64,GENERAL,TTNP,151,4,155,0.08,200627,TTNP,7
22,VIRUGAMPAKKAM,Sabarinathan.p,MALE,40,GENERAL,IND,121,3,124,0.06,200627,IND,8
22,VIRUGAMPAKKAM,Dineshkumar.n,MALE,34,GENERAL,IND,122,0,122,0.06,200627,IND,9
